Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
SNTB1	3053.25863703605	-1.2613614929824428	0.0590768774667125	1.6139400824178093e-101	4.1088375716205303e-100
NCAPGP1	10.553348188623646	-0.8668347600368479	0.5963550338362137	0.06775837348223833	0.11147757960794047
AC104958.1	17.245680773394845	-0.7443697883195587	0.46926710815670314	0.06622213258717957	0.10926748326247558
AC104958.2	73.68870612625793	-2.8104238494033376	0.2898680857513524	5.953618541804076e-23	3.6088038769448033e-22
AC068413.1	0.0				
AC011626.1	0.0				
RPL35AP19	0.27377361673649364	-0.1458611596226469	0.905831851416236	0.7130836782202342	
HAS2	10.743868511540462	-1.8263814935579392	0.679091112756804	0.0013952281310687432	0.0030956794941006246
HAS2-AS1	5.993640187803313	-0.619884937376902	0.6917997786435258	0.21071052182064737	0.2961895280980351
LINC02855	0.0				
AC037486.1	0.0				
MRPS36P3	0.0				
SMILR	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
LINC01151	0.5951819909787215	-0.31320318082876303	0.9503874096258559	0.3435128881916044	
AC108136.1	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
AC100872.1	0.0				
AC100872.2	0.0				
CDK5P1	0.8646349758701448	-0.011098297476631696	0.8313290576985238	0.972856791252744	
AC016405.3	1.9385858156306872	-2.425417260770311	3.024215486001136	0.014038440559637516	0.026799476468132685
AC016405.2	0.20067460020025704	-0.11004136167323175	0.9024572810432864	0.805876960725246	
ZHX2	625.0136647003823	0.9852717618040637	0.08825769530056098	3.1752628128840576e-29	2.3283205441529766e-28
AC016405.1	6.779016098711952	-1.693911634865889	0.8616334930880938	0.00922979451246048	0.018178779908147563
AC104316.2	0.0				
AC104316.1	0.7382744490729951	0.2286438794805943	0.8855336230158669	0.40678532319483734	
DERL1	5553.588828210006	1.5238291180166719	0.04886577829448545	6.312872318926681e-214	4.3476310335027575e-212
TBC1D31	661.1538984950132	-2.154489131780818	0.09835892261630776	3.644929530983273e-107	1.0034849734267193e-105
HMGB1P19	1.166420628679064	-0.41697784788021525	0.9299675029277599	0.26133981442848137	0.3542377073056073
AC068228.4	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
FAM83A	106.67036160547148	-0.7009280424310551	0.1889951616501646	0.00014472683792569503	0.00035826731057799605
AC068228.1	0.0				
AC068228.2	2.1349677824023674	0.07865779315677895	0.739412237376175	0.855814991693818	0.896737702635892
AC068228.3	0.0				
FAM83A-AS1	11.160370547292288	-1.166746791749182	0.6210852796463324	0.020021776801848384	0.03706924487467566
MIR4663	0.0				
C8orf76	163.750500756051	0.1395897421790182	0.17457719646604095	0.4168645183953794	0.5181478006364861
ZHX1-C8orf76	14.99462919618536	0.4353409222299753	0.4624659486492134	0.27666487433412157	0.3712788866774773
UBA52P5	4.828061515023111	1.6630652867334694	1.0309813458296575	0.01642952272893291	0.030916047337609987
ZHX1	2402.370969827458	-0.13081721842269067	0.05339735496261734	0.01409421069883222	0.0268968774542357
RNU6-628P	0.0				
AC018992.1	2.2224749038283353	-0.12546187830415453	0.7561199498748552	0.7659060387575383	0.8281902751822231
ATAD2	8279.630654771428	-0.2897309305197069	0.05505577732320005	1.3165906483228454e-07	4.2104884840789034e-07
RNU6-875P	0.0				
MIR548D1	0.0				
MIR548AA1	0.0				
DUTP2	3.1930328078529406	0.5725703861564085	0.8160802919258624	0.24547943461144167	0.33661510036272296
IMPDH1P6	0.9929843120426989	-0.32942675239417263	0.8973742135619156	0.34728383519975825	0.4473680787967549
WDYHV1	495.61796778211783	-0.3356514679354596	0.09301539415121628	0.0002831350542896331	0.000681026970286041
AC021305.1	4.645350033669673	-1.091015884703451	0.9258492787918484	0.06556836871285825	0.1082754972885316
FBXO32	2999.244052369428	1.252922556716398	0.05424871663039571	1.925202623215498e-118	6.033366671758887e-117
AC090193.1	0.0				
RN7SKP155	0.0				
AC135166.1	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
KLHL38	2.843896076076335	-0.38080060702864815	0.7879768390650121	0.4082488566794424	0.5098441599869263
ANXA13	5578.763605619158	-3.852015190436352	0.06248400942442269	0.0	0.0
FAM91A1	6406.0647950636985	0.1922193938777116	0.052872064986460375	0.00027330418816627844	0.0006584991807179431
FER1L6	13.47346255107481	-1.9407401315344972	0.6298997674608022	0.00037705582563095147	0.0008944959582395664
AC090753.1	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
FER1L6-AS1	0.3668233993062149	0.18300023369747742	0.9160744933562907	0.5031536344759808	
AC100871.2	0.0				
FER1L6-AS2	0.0				
AC100871.1	0.0				
ARF1P3	0.19801473313041515	0.11215539910414433	0.9032132065583108	0.7117275189975927	
AC090921.1	0.4208586620756616	-0.24405668911787673	0.9243250494020749	0.4908308725577884	
RNU6-756P	0.0				
AC090192.2	67.91464558055685	3.1142874054577097	0.29157311776809436	2.461072256531879e-27	1.7152560808520244e-26
AC090192.1	7.599376646950188	3.5631495865548244	1.0405591724013463	8.072277654374858e-05	0.00020527684297735752
TMEM65	1303.39996549966	0.480427708266373	0.08167013236901335	3.4066589319840873e-09	1.1895219306656718e-08
TRMT12	0.5662829426396012	-0.05590858246252916	0.8646788323171899	0.8270328836930647	
RNF139-AS1	248.64847669844013	0.05766232261634719	0.1270608630179652	0.6471827576647899	0.7308546114019542
RNF139	1470.1178140657944	0.24003583775734633	0.0668366712675958	0.0003191940974070148	0.00076314232975078
TATDN1	1796.0105072916635	0.8078561512236911	0.06294739280699091	7.250028373553326e-38	6.65065355821746e-37
AC090198.1	111.87818104177019	0.9681349625460176	0.19998691917182887	6.771302059572262e-07	2.0505768787194377e-06
MIR6844	0.0				
NDUFB9	4951.434696003886	1.1356577149046365	0.04697226376133909	1.6673756691903473e-129	5.903030923830452e-128
MTSS1	484.10627382933137	-0.009313697762289309	0.10418137510069687	0.9273805191476997	0.9494640008516824
AC100858.3	0.2941700906783359	-0.1356194667664611	0.9059589883059314	0.7079911143275048	
MIR4662B	0.0				
MIR4662A	0.0				
LINC00964	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
AC100858.1	0.0				
AC100858.2	0.0				
AC100858.4	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
ZNF572	215.99908088432085	-1.5507642955250263	0.1468128218376266	1.3013254162058782e-26	8.870466690852222e-26
AC009908.1	0.9811868073599078	-0.2579775083554032	0.8840122742406225	0.4083031321530076	0.5098557381274647
SQLE	10553.064742238275	2.1692498014780575	0.06192937564376545	9.478571137047187e-270	8.911430075652081e-268
WASHC5	3069.682592972431	-0.2341038670171089	0.05282010037609632	8.850645212525989e-06	2.454264095281041e-05
WASHC5-AS1	21.405221872065134	1.543590156399766	0.4528085150166495	0.00015964977991769668	0.00039417508045931914
NSMCE2	1047.526231777283	0.3128819784105252	0.06897339401731795	5.40558624586467e-06	1.526798468696107e-05
RN7SL329P	0.3197476094669994	0.053311863808795684	0.8784707141728261	0.871926381535463	
AC084083.1	4.091402294932974	-0.493617876769326	0.7248261827098651	0.3107929018475872	0.40848921457524395
TRIB1	3743.9269729853204	-0.7892728261333388	0.051793217472661475	1.255749447618762e-52	1.571976297466625e-51
AC091114.1	0.0				
AC016074.2	6.959294224970367	-1.755671275841866	0.8583752471318413	0.007434281590771822	0.014860692746687953
AC016074.1	0.0				
LINC00861	1.5939597434859547	-0.7051231925031191	1.0963302040503495	0.12200909933603139	0.18536645603133292
RNU6-442P	0.0				
SOD1P3	1.3062181564878246	-0.06926970278770772	0.7979070990177608	0.8537438588268396	0.8953209411236844
AC024681.2	0.0				
KNOP1P5	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
AC024681.1	0.0				
RFPL4AP5	0.0				
AC087667.1	5.0401093734991615	-2.088371629473128	1.1305670505036414	0.009279603733246641	0.018270530186644283
AC084116.2	0.0				
AC084116.1	0.0				
RNU6-869P	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
AC084116.3	0.19801473313041515	0.11215539910414433	0.9032132065583108	0.7117275189975927	
LRATD2	7195.002546586737	-1.1621019134110526	0.046186347702330675	3.6844762879611947e-141	1.4344134661963016e-139
PCAT1	101.89902539319367	-1.8258499850373917	0.22593905097967346	1.5358298452729123e-16	7.472371190507547e-16
AC083923.1	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
RNU11-4P	0.6146914526538689	-0.30567301374904665	0.9476767069489022	0.3485430885109063	
AC024382.1	2.3219307649420315	-0.8157924744421335	1.0551894395152508	0.1278955110790064	0.19290750166609819
CASC19	2465.86852859365	-2.6681997624728053	0.07012022068579563	0.0	0.0
PRNCR1	5.7128220792566475	-0.27484589134363596	0.6193126247018576	0.5470846151883458	0.6431265286283705
AC020688.1	0.0				
AC018714.2	0.5942949787120267	-0.3366159013328885	0.9563338967522211	0.3298120772365101	
CASC8	77.75071800919933	0.5621349924493699	0.22733568700010692	0.010405306094330985	0.020326185488865545
AC018714.1	0.5942949787120267	-0.3366159013328885	0.9563338967522211	0.3298120772365101	
POU5F1B	7.819066896243073	0.05248819753010242	0.5536497893238049	0.9058018540965549	0.9333177994597426
CCAT2	1.6210593377569842	-0.027325397502941492	0.768958438992101	0.9454866499090493	0.9623116704172565
AC104370.1	0.4948446908785929	-0.2604304389793179	0.9316999180770498	0.4324275505266114	
AC108925.1	6.126474746531535	-3.0735452206506664	1.1997188163390131	0.0018395113035254468	0.004019639995687103
CASC11	7.885177042281035	-0.8327734520415734	0.6665696138798921	0.09740798676908294	0.1529925249004493
MYC	1661.28828527119	-1.8820325178745885	0.0661710840224333	1.3593663974335167e-178	6.984245767131206e-177
PVT1	906.0980452107199	-0.8188734657343479	0.07880327760396358	1.767482523638843e-25	1.1584500729131879e-24
MIR1204	0.0				
AC084123.1	0.0				
TMEM75	7.003037781756783	-0.33537033775439007	0.607320588758965	0.4624669587752917	0.5627592025741439
MIR1205	0.38142643278352256	0.21874753110418516	0.922806720203652	0.45308186177372267	
RNVU1-32	0.0				
MIR1206	0.0				
AC103705.1	6.0994585789339455	-0.9637409100155067	0.7990534091554968	0.08063700225381602	0.1299575501150127
RNU4-25P	0.0				
MIR1207	0.0				
MIR1208	0.0				
RN7SKP226	0.0				
AC100822.1	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
LINC00824	0.0				
CCDC26	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
AC103833.2	0.0				
AC103833.1	0.0				
RN7SKP206	0.0				
AC011257.1	0.0				
MIR3686	0.0				
AC103718.1	0.7165508282363633	0.04684543568831617	0.8475870541778352	0.8716556295756821	
MTRF1LP2	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
GSDMC	0.3197476094669994	0.053311863808795684	0.8784707141728261	0.871926381535463	
AC022973.5	14.804760400822854	1.674956686381224	0.5837990707684649	0.0007775847343175716	0.0017834310061916729
CYRIB	4246.6295390917985	0.8305473175716002	0.047447583019076235	7.857648523757823e-69	1.2817753797790119e-67
AC022973.2	2.859861227296738	2.8125667216942123	1.7735657808518006	0.006626896070816288	0.013331457975011583
AC022973.1	0.41742504249728607	0.2349316630832884	0.9271707024737822	0.4193041766316382	
AC022973.4	5.651516836332671	1.0833255158298785	0.8010986582481079	0.05232561603666443	0.08854984002978136
AC022973.3	1.5677978274960713	0.15777467872929846	0.7903514706009324	0.6958479185071853	0.7723721045188316
AC131568.1	3.561258050451548	0.14333524593077093	0.6784189219459574	0.7526617500840688	0.8184781116051465
RNU7-181P	0.3664953547060389	0.034807042883337067	0.8743495006599186	0.8657149963266448	
MIR5194	0.283748999753236	0.0402979127380751	0.8792334064981214	0.8772658410990164	
ASAP1	2239.702809475987	0.6152840413747526	0.06403510402733416	5.528551791454375e-22	3.255351520030489e-21
RNU6-1255P	0.5391579188338704	0.16093209889915092	0.8848589614618262	0.5839111445422077	
ASAP1-IT2	2.374635876418218	1.0027269839894701	1.1570615521519159	0.08460639822416947	0.13538218721491752
AC103725.1	0.6222323183868493	0.3492377102404917	0.9709941598689831	0.24607053840953777	
AC009682.1	0.19801473313041515	0.11215539910414433	0.9032132065583108	0.7117275189975927	
AC139019.1	5.978619687295868	-0.35012060385172966	0.6158225836817083	0.44744348713239174	0.5480390578650592
AC090987.1	0.0				
ADCY8	0.21941030936687092	0.11466038038417367	0.9038456502019871	0.7117275189975929	
AC103726.1	0.0				
AC103726.2	0.0				
AC087341.1	0.0				
AC104257.1	0.0				
AC104040.1	0.0				
AC060788.1	0.0				
EFR3A	2820.304228471394	0.028050511177258826	0.06094524649778275	0.645171889119346	0.7291288674580348
OC90	0.0				
AC100868.1	0.0				
HHLA1	0.0				
KCNQ3	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
HPYR1	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
LRRC6	65.1270891221439	-1.0814592326292918	0.2516105645225605	7.618589447001674e-06	2.1251015596474694e-05
TMEM71	1.8124830405861312	-0.5201772671785169	0.9145353839837377	0.250765529724006	0.34240360205414777
AF228727.1	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
PHF20L1	3662.6347818454456	-0.12324690454040757	0.051836972268677145	0.017207685388807067	0.03222778438912138
AF230666.2	3.745312955482381	3.5529211638313782	1.5931609467858108	0.001652075524457396	0.0036335398207295354
AF230666.1	13.510075689771401	0.2416942311090754	0.4699153398066395	0.5476110928306379	0.6435566463359229
TG	3.071535742343052	0.46913434653547453	0.7939448818289436	0.3228360645275575	0.42150625504583367
AF305872.1	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
SLA	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
MIR7848	0.0				
AF305872.2	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
CCN4	3.616440646122075	3.4027417666631643	1.615240340426022	0.0020838340400147117	0.004515638071791635
NDRG1	67721.61772050762	5.958681538028785	0.05185083957137923	0.0	0.0
KC877373.1	0.4028220090199784	0.22835761857601433	0.9253363051255378	0.43284725718973727	
AF186190.1	0.0				
ST13P6	4.506195468776911	0.34869747661420447	0.666355824995319	0.4565973186434298	0.5571126572871746
ST3GAL1	9871.115159894875	0.24889127445459466	0.05276015182610056	2.2973174349585422e-06	6.694009573211246e-06
AC103706.2	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
AC103706.3	0.21941030936687092	0.11466038038417367	0.9038456502019871	0.7117275189975929	
AC103706.1	69.28073799078985	-2.007124256590564	0.2691439368415169	1.705331824006381e-14	7.649853191117912e-14
AC090821.1	0.0				
AC090821.4	0.0				
MTND2P7	0.0				
MTCO1P49	0.0				
AC133634.1	0.0				
AC090821.2	0.0				
AC090821.3	0.0				
AC110741.1	0.0				
AC110741.3	0.0				
AC110741.2	0.0				
AC105180.2	0.5031593091201069	0.16503919041310008	0.8816790901703732	0.592317954946104	
AC105180.1	0.0				
ZFAT	443.4443279000531	0.4537975182938567	0.09642480367006437	2.184885629390525e-06	6.377062809574972e-06
AC015599.1	0.0				
ZFAT-AS1	0.0				
AC015599.2	0.0				
AC015599.3	0.0				
AC087045.1	0.0				
AC087045.2	0.0				
AC087045.3	0.35684801628947255	0.013540917505871334	0.8739080123481996	0.8671515185621926	
AC083843.4	69.55013390209007	1.4061883400689015	0.24205460224505768	1.91415520762523e-09	6.7703603956248e-09
AC083843.3	1678.6442044190476	2.0981674334465596	0.07315989876177857	1.0305753298646056e-181	5.4304129823423805e-180
MIR30B	0.0				
MIR30D	0.0				
AC083843.2	3.4531905293111254	-1.1720337380799393	1.1143120141822969	0.063945247893786	0.10596587630932518
AC083843.1	1.684321660569341	-1.6146431839290833	2.5674945105495297	0.023934298922586104	0.043691858281337086
AC103764.1	0.0				
RPL23AP56	0.0				
LINC01591	0.0				
AC040914.1	0.0				
KHDRBS3	8.213065755948163	0.09613033539769586	0.5330731317466361	0.8252025050870931	0.8726925722409967
MAPRE1P1	5.905379558684759	0.4730885342102891	0.6558553992653107	0.32001479635778735	0.41859457660055105
RNU1-35P	0.0				
LINC02055	0.29835203323054366	0.04572889704971167	0.8788830438067494	0.8750345263232879	
AC103955.1	0.0				
AC023781.1	0.0				
RNU6-144P	0.0				
ZYXP1	0.0				
AC105213.1	0.0				
AC110053.1	0.0				
AC046195.1	0.21941030936687092	0.11466038038417367	0.9038456502019871	0.7117275189975929	
AC046195.2	0.0				
AC079015.1	0.0				
FAM135B	0.34775964553942496	-0.18677032984610184	0.9129493755573693	0.5967614970381485	
COL22A1	0.0				
AC027541.1	0.0				
AC100807.1	0.0				
AC100807.2	0.0				
AC087354.1	0.0				
AC090093.1	0.0				
KCNK9	7.616678249416174	2.3935313294178915	0.9323737114788151	0.0009986625136232043	0.0022587038564258898
TRAPPC9	939.7521086366293	-0.4813844905034849	0.0743872195172431	8.227771236977183e-11	3.115909087204229e-10
AC021744.1	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
C8orf17	0.7233433709955115	0.054194268485681284	0.8426344019795043	0.8571622466692059	
AC040978.1	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
PEG13	0.6969920996983142	0.05744758161343361	0.8489594870512991	0.843124506220277	
AC107375.1	75.11613076861107	-2.389427739882572	0.2783172183970776	1.341436663137815e-18	7.032455324705372e-18
CHRAC1	1973.3454754851375	-0.27498271891524534	0.060870527567081494	5.93912710564313e-06	1.67249244294882e-05
AGO2	8116.704531911398	0.6592250965736021	0.04512099876395997	2.1409440609317467e-48	2.459006872691508e-47
AC067931.1	16.70001620257178	2.4978649953262866	0.5525595177981802	9.016989848069923e-07	2.7096413259624443e-06
AC067931.2	2.31949624765827	-0.271329863401572	0.7771830396350388	0.5310059669597611	0.628573909376431
ERICD	12.56737273541906	-3.228596998487468	0.7823928603714777	7.446684519302567e-06	2.079967675522159e-05
PTK2	8823.14518666104	0.7826091543026732	0.042644943678883176	2.170530291733187e-75	3.918715167337892e-74
MIR151A	0.38142643278352256	0.21874753110418516	0.922806720203652	0.45308186177372267	
AC105235.1	2.7140809037161286	0.18630320305566708	0.7223363206620276	0.6775633110541848	0.7564165107344165
RNA5SP278	0.0				
AC100860.1	0.3197476094669994	0.053311863808795684	0.8784707141728261	0.871926381535463	
DENND3	1522.3522820345013	1.6547950414430503	0.06755533196029606	3.872779805470839e-133	1.4084983119158634e-131
AC040970.1	54.70005845704047	-1.6960118320171813	0.2939965414387313	2.0115285672128063e-09	7.101466855080673e-09
SLC45A4	3036.7176335353015	1.4742167148276146	0.05798709924929897	4.6675735477202225e-143	1.8424718021645435e-141
AC011676.5	41.16669975963656	0.5605289989533588	0.29480234726879445	0.043616167260706745	0.0753472947387232
AC011676.1	59.272270026779026	1.611087930912532	0.2844158050854423	3.1876321647095414e-09	1.115105289300429e-08
AC011676.2	4.3596668222224695	-0.9918416801687144	0.8969816567350756	0.08402406899837409	0.13454539613888056
AC011676.3	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
AC011676.4	0.0				
LINC01300	0.283748999753236	0.0402979127380751	0.8792334064981214	0.8772658410990164	
AC100803.3	1.7870680484185302	-0.4480653073533381	0.9110506110603335	0.2841819540938498	0.3796800941009758
GPR20	1.8940846315196458	-0.9850388034663617	1.2992372144534825	0.07122209936631789	0.11645028016369274
AC100803.2	1.834701636194022	-0.89104733355146	1.222966115951326	0.08172187368622702	0.13146284799308
PTP4A3	99.46374070120895	-1.1916531433939652	0.2043401453189544	2.171538030119649e-09	7.658009134077978e-09
MROH5	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
AC100803.4	0.9708149832977094	-0.09148602468740571	0.8340888003456423	0.7832710724236821	0.8413062791645314
AC100803.1	0.0				
HNRNPA1P38	0.4028220090199784	0.22835761857601433	0.9253363051255378	0.43284725718973727	
AC138647.2	0.0				
AC138647.1	0.0				
AC025839.1	0.0				
MIR1302-7	0.0				
AC104417.1	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
AC104417.2	0.0				
AC103758.1	4.365624188459616	0.272753461122051	0.6578413030072578	0.5566381424732549	0.651462140090858
MIR4472-1	0.4939576786118982	-0.2468064933895352	0.9274759018881219	0.45436433829246575	
LINC00051	2.148048740397309	-0.2713889607456143	0.775603705378948	0.5357115699158959	0.6327227247265622
TSNARE1	214.75451627184006	0.22274923999006319	0.13667485198315069	0.09906600954284371	0.15531674814709057
RN7SL260P	0.2941700906783359	-0.1356194667664611	0.9059589883059314	0.7079911143275048	
AC134682.1	0.6215332622759187	-0.3637260786456922	0.9683689917890573	0.2968717316531957	
ADGRB1	9.65028982012453	-1.0356539980060506	0.6614952998516443	0.04243787328741157	0.07344056617629048
MROH4P	0.0				
ARC	79.21487091925594	-1.4334012345676368	0.24760306884666003	2.3159469366913727e-09	8.157115761161685e-09
AP006547.1	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
AC108002.2	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
JRK	496.66988211183053	-1.2039594982288746	0.10158851214301176	7.985212986996055e-33	6.482585304885583e-32
PSCA	15.844515178156637	-2.9274672968391013	0.6548528784349759	1.4015784794962485e-06	4.15177999587214e-06
LY6K	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
LNCOC1	3.42988340897866	-0.2412384250550971	0.704223313666796	0.5959658253909508	0.6863573077009333
THEM6	367.89907659588675	-1.037514445241923	0.11481697387443866	7.746616277609514e-20	4.2386580926847713e-19
AC108002.1	0.0				
SLURP1	0.0				
LYPD2	0.0				
AC083841.1	0.0				
LYNX1-SLURP2	0.0				
SLURP2	0.0				
LYNX1	0.0				
LY6D	2.1005342150815483	1.0700863846977917	1.3121531650515987	0.07171264105742357	0.11714960498046886
AC083841.2	0.0				
AC083841.4	0.0				
AC083841.3	0.0				
GML	0.0				
ZNHIT1P1	0.0				
CYP11B1	0.0				
CYP11B2	0.0				
LY6E-DT	3.4463644148552213	-1.7243621402082678	1.3791931835437705	0.03026790841186886	0.05400506093362664
CDC42P3	0.5475472334729873	-0.28183498139635943	0.9385607780583504	0.3927598783073363	
LY6E	1507.246823670408	-0.2586915749817283	0.07358593095753584	0.0004176697399508935	0.0009855822711734373
C8orf31	1.9265363618968725	-0.5374063018020814	0.9252219257634924	0.23566576932382813	0.3255328294421324
AK3P2	0.21941030936687092	0.11466038038417367	0.9038456502019871	0.7117275189975929	
AC083982.1	0.0				
LY6L	0.0				
LY6H	0.5694657828971954	0.11859911656626958	0.8727231679599308	0.6051099511155494	
GPIHBP1	0.0				
ZFP41	131.28010957080414	-0.14984624334684335	0.1705628185084692	0.36977083100324026	0.47103319777767005
AC138696.1	0.0				
GLI4	86.68034679403958	-0.9797764767006321	0.24475561411981753	3.113278295469777e-05	8.235920562609948e-05
MINCR	40.568379248511924	-1.6683914974923852	0.34234153999386074	2.558542782535796e-07	8.007108061698351e-07
ZNF696	77.13529229393224	-1.8492241233420277	0.25239105722231137	5.197937785278386e-14	2.283343822001506e-13
AC138696.2	1.9527755431661509	-0.5692397601199078	0.9453827949743087	0.21706636030076484	0.3039325230714832
TOP1MT	450.9607521350004	-0.050293851592365296	0.10070670415561293	0.6144146306907619	0.7031013485955193
RNU6-220P	0.0				
RHPN1-AS1	7.0863961023095365	-2.436478539820405	0.9604128848467135	0.0016960883825380894	0.003724195229338892
RHPN1	314.46464868596195	-0.433224395208633	0.12436006941889238	0.00042553628668099184	0.001003204784477985
AC105118.1	0.8049449619290261	-0.24531408857944836	0.8767544666533801	0.46914452299332915	
MAFA-AS1	0.8976666998985713	-0.056051072553707386	0.8272903378991584	0.8677518830752327	
MAFA	2.2318221960612186	0.4330731356783996	0.8356439426317475	0.3392744341325607	0.43879674231266397
ZC3H3	467.4252842339714	1.4268403884660033	0.10229296078475802	9.698562145114395e-45	1.0360679919094861e-43
AC067930.8	3.8222817581917465	-2.036438341711677	1.322875495324078	0.01780693558489351	0.03324567785782113
AC067930.3	0.5679437074148295	-0.32550646718358106	0.9518499328485238	0.34648612592080336	
RN7SKP175	0.0				
GSDMD	470.4704850971031	-0.6650110839195138	0.09577718749552097	2.7965162876380416e-12	1.1355459864749596e-11
MROH6	838.3382690307988	-1.0580304079143525	0.08449940706162348	2.4628733703310436e-36	2.1747383018301162e-35
AC067930.4	38.40882062117836	-1.539389961763001	0.3471679584087318	2.492991578441425e-06	7.235327678279212e-06
NAPRT	961.8423855247995	-0.9052626941307177	0.07657570396680603	1.6310212114060333e-32	1.3128127391842949e-31
AC067930.5	61.456700087382465	-1.3469289327995215	0.2667153692540402	1.4427994247536852e-07	4.600471343381508e-07
AC067930.1	0.0				
EEF1D	2075.2476210861764	0.5222918612748813	0.05544717051190722	3.802481569367988e-21	2.174025420104463e-20
TIGD5	111.72716395801385	-2.2517956205382013	0.221536269358208	5.665276215012563e-25	3.646699672720302e-24
PYCR3	96.10706672427114	-3.2780339477039706	0.277458580373734	6.549189866547833e-33	5.335905932982409e-32
TSTA3	886.1522795259241	-0.88083787978245	0.07565775340078784	1.44368227507675e-31	1.1334356544937283e-30
AC067930.2	1.893197619252951	-0.9408887012087056	1.2683100929503637	0.07581298408523686	0.12305828450485685
ZNF623	533.5143477083009	-1.3077524422383526	0.09496778808634396	1.4180151756136006e-43	1.4765343680630957e-42
ZNF707	182.01104348263937	0.47426167379716155	0.145884355292642	0.0009763183431675259	0.0022110365836571517
LINC02878	13.71762731290374	0.5159757809037536	0.503410106831594	0.2188022274122306	0.3060448712084895
CCDC166	0.38408629985336445	-0.014825225783836144	0.8699162823908636	0.984652707452328	
AC105219.2	0.0				
MAPK15	66.55356309439752	-1.3671840107573936	0.2577633711136437	3.744843924249904e-08	1.233294674936836e-07
AC105219.1	3.005093583671572	-0.870924454703363	1.0161474228235596	0.11673621910716774	0.17866855258917902
FAM83H	2603.1323488905045	0.2994769999618048	0.05974350191453123	5.046880386796455e-07	1.5413427120101643e-06
MIR4664	6.6968312803074594	-0.4243474121268109	0.6089097064795671	0.3592663735946825	0.45990155327165627
IQANK1	852.3779957342551	0.5689632943221616	0.08211943344003206	3.4890803293679964e-12	1.4084372368220216e-11
AC105219.3	18.096166941379185	0.4123345698540662	0.4302962622188814	0.27598763252600433	0.37067740235768853
SCRIB	1134.6344090064292	-0.6296121514180602	0.07316287341209465	5.615145521501825e-18	2.883026676324232e-17
MIR937	0.0				
PUF60	1800.208129737134	0.5172793175179287	0.0628216906041254	1.551999117219673e-16	7.547799098081851e-16
AC234917.3	52.24334580260234	-1.096383488279068	0.2972935858004632	9.636220630647231e-05	0.00024292110263596456
AC234917.1	0.32052136197553305	-0.16573733477727717	0.9087878657447892	0.6530838459924324	
NRBP2	225.47955705504887	-2.2292821519385617	0.15615085944279308	5.597126980931675e-47	6.247276016450733e-46
MIR6845	0.0				
AC234917.2	0.4480969456395535	-0.23726955362318788	0.9251901931375245	0.47682204175033127	
EPPK1	718.8330858091371	-0.9005963382406924	0.08593297572049706	5.933158605840985e-26	3.951602224901383e-25
AC109322.2	5.049391503106543	-1.5721510013268467	1.0453418768601885	0.022691602154979753	0.04160967436022248
PLEC	8921.423142155574	0.5967325589122098	0.05054469504589525	2.850502557849461e-32	2.278190016075947e-31
MIR661	1.169108494165399	0.1858872081527247	0.8259810603273907	0.6158029653671574	0.7042083138708269
PARP10	391.02303044069015	0.11220283781072016	0.12812958980885553	0.37712221086805564	0.4786754273625234
GRINA	1339.4612720378375	0.34593912970910823	0.06805017578968126	3.4055824223009857e-07	1.0570368017054209e-06
